,accountid,key,quantity
45200,6953543,invincibleshaolinp,1
45201,6953543,ironbodyguardp,2
45202,6953543,kidfromkwangtungp,3
45203,6953543,mininijas22p,1
45204,6953543,nguyenthilua_1p,1
45205,6953543,phantichloichoicuasannakhanhhoabvnp,1
45206,6953543,spiritstallionofthecimarronp,1
45207,6953543,tap146cauberungxanhp,1
45208,6953543,tap157viyeumabanp,2
45209,6953543,thespongebobsquarepantsmoviep,1
45210,6953568,LYS011762967,1
45211,6953568,Selldon3p,1
45212,6953568,ThoiDaiHoangKimP4_1p,1
45213,6953568,coquenmotnguoip,1
45214,6953568,danongsau5pm27p,1
45215,6953568,danongsau5pm35p,1
45216,6953568,nguoiquenkenhohongphuongp,1
45217,6953568,patriotgames_trochoiaiquocp,2
45218,6953568,sacmoiemhongminhhangp,1
45219,6953568,sliver_latcatp,1
45220,6953568,untouchablesthe_khongthemuachuocp,1
45221,6953578,DP23_Anvap,1
45222,6953592,iris1p,2
45223,6953592,nhungduongcongnongbongp,1
45224,6953598,LYS002171878,2
45225,6953598,LYS005294306,1
45226,6953598,SuQuyenRuChetNguoi1p,1
45227,6953598,gioithieuonfuturep,1
45228,6953598,lephitinhyeup,1
45229,6953598,rupictinhyeutap10p,1
45230,6953598,rupictinhyeutap11p,1
45231,6953598,rupictinhyeutap12p,2
45232,6953598,rupictinhyeutap13p,1
45233,6953598,rupictinhyeutap2p,2
45234,6953598,rupictinhyeutap4p,1
45235,6953598,rupictinhyeutap5p,2
45236,6953598,rupictinhyeutap6p,1
45237,6953598,rupictinhyeutap7p,1
45238,6953598,rupictinhyeutap8p,1
45239,6953598,rupictinhyeutap9p,1
45240,6953598,toamgioluatap32p,1
45241,6953598,toamgioluatap5p,1
45242,6953599,LYS003683324,1
45243,6953599,mechongchangdautap9p,1
45244,6953622,LYS013721625,1
45245,6953622,houseoftrapsp,1
45246,6953622,kidfromkwangtungp,1
45247,6953622,kidwiththegoldenarmthep,1
45248,6953634,LYS002171878,3
45249,6953634,LYS003482908,1
45250,6953634,LYS012390271,1
45251,6953634,LYS012618595,1
45252,6953634,LYS013340428,1
45253,6953634,comebackmister1p,1
45254,6953634,howtopickgirlsupp,1
45255,6953634,ihavealover1p,1
45256,6953634,nhaycungbibimeoitaisaop,1
45257,6953639,godfatherofcantonp,2
45258,6953643,LYS012562896,1
45259,6953643,LYS012563848,1
45260,6953643,LYS012569373,1
45261,6953643,LYS012731018,1
45262,6953643,fivevenomsthep,1
45263,6953643,flyingswordsofdragongatep,3
45264,6953643,holyflameofthemartialworldp,1
45265,6953643,hongkongplayboysp,1
45266,6953643,houseoftrapsp,2
45267,6953643,howtopickgirlsupp,1
45268,6953643,ironbodyguardp,1
45269,6953643,kidfromkwangtungp,1
45270,6953643,killerconstablep,2
45271,6953643,kungfuinstructorthep,2
45272,6953643,ladyassassinthep,2
45273,6953643,legendaryweaponsofchinap,1
45274,6953643,martialclubp,1
45275,6953643,muaythaip,1
45276,6953643,nebietgichuatap199p,1
45277,6953643,nhikhucconp,1
45278,6953643,taken3p,1
45279,6953643,theassassinp,1
45280,6953643,thebattlewizardp,1
45281,6953643,theyoungvagabondp,3
45282,6953643,vanhoalechuap,1
45283,6953643,wushup,1
45284,6953649,mrscop1p,1
45285,6953656,batcahaitayp,1
45286,6953656,hotgirlcafe34p,1
45287,6953656,howtopickgirlsupp,1
45288,6953656,thorp,1
45289,6953656,toamgioluatap32p,1
45290,6953658,kungfuinstructorthep,1
45291,6953658,taken3p,1
45292,6953659,LYS011949917,1
45293,6953661,LYS012200325,2
45294,6953661,fivevenomsthep,2
45295,6953661,holyflameofthemartialworldp,1
45296,6953661,iamnumberfourp,1
45297,6953661,madeaswitnessprotectionp,6
45298,6953661,rastamouse24p,1
45299,6953665,LYS002171878,1
45300,6953665,LYS005228795,2
45301,6953665,LYS005294306,1
45302,6953665,hlvhoanganhtuanphan1p,1
45303,6953665,tapchithegioibongroso4p,1
45304,6953667,DP26_KhanangcuacaccauthutrongCasinop,1
45305,6953667,mechongchangdautap1_1p,1
45306,6953667,nguyenhongsonp,1
45307,6953670,LYS005228795,1
45308,6953693,Mongloiyeup,1
45309,6953693,heavenswordanddragonsabrep,1
45310,6953694,LYS005228795,1
45311,6953696,ihavealover1p,1
45312,6953705,DP26_KhanangcuacaccauthutrongCasinop,1
45313,6953705,LYS005271648,1
45314,6953705,heavenswordanddragonsabre2p,2
45315,6953705,heavenswordanddragonsabrep,1
45316,6953715,comebackmister1p,2
45317,6953715,highsociety1p,1
45318,6953715,moitinh200kp,1
45319,6953715,mrscop1p,1
45320,6953720,houseoftrapsp,1
45321,6953720,remember1p,2
45322,6953723,flyingguillotinethep,1
45323,6953723,masterofkungfuthep,1
45324,6953725,LYS002161371,1
45325,6953725,LYS003482908,1
45326,6953725,heavenswordanddragonsabrep,1
45327,6953725,tapchiclbvidairealmadrid_2p,1
45328,6953728,untouchablesthe_khongthemuachuocp,1
45329,6953730,danongsau5pm40p,1
45330,6953735,LYS002161371,1
45331,6953735,LYS002171883,3
45332,6953735,LYS012780244,1
45333,6953735,Selldon47p,1
45334,6953735,ThoiDaiHoangKimP4_1p,1
45335,6953735,buongianbanlanp,1
45336,6953735,kidwiththegoldenarmthep,1
45337,6953735,kungfuinstructorthep,1
45338,6953735,mechongchangdautap1_1p,1
45339,6953735,mininijas17p,1
45340,6953735,phandanbatap31p,1
45341,6953735,sieusaotainangnhi15p,1
45342,6953735,sieusaotainangnhi18p,2
45343,6953735,taken3p,1
45344,6953737,LYS002161371,1
45345,6953737,LYS002171878,5
45346,6953737,LYS002171883,2
45347,6953737,LYS003482908,1
45348,6953737,LYS005334085,4
45349,6953737,bloodbrothersp,1
45350,6953737,kungfuinstructorthep,1
45351,6953737,mininijas25p,1
45352,6953737,nhungchiecrangp,1
45353,6953738,LYS011905073,1
45354,6953738,ThoiDaiHoangKimP3_1p,1
45355,6953738,greatwallchina4kp,1
45356,6953738,patriotgames_trochoiaiquocp,1
45357,6953738,rastamouse24p,1
45358,6953739,6flingdragons1p,2
45359,6953739,LYS012677855,1
45360,6953739,frightnightp,1
45361,6953739,killerclansp,2
45362,6953739,killerconstablep,1
45363,6953741,resistance_khangcup,1
45364,6953744,LYS012093048,1
45365,6953744,houseoftrapsp,1
45366,6953744,howtopickgirlsupp,1
45367,6953757,LYS002161371,1
45368,6953757,LYS002171878,1
45369,6953757,LYS003482908,2
45370,6953757,LYS005228795,2
45371,6953757,LYS005271648,3
45372,6953757,LYS005334085,1
45373,6953757,thisisfootball4kp,1
45374,6953760,chichilandtap11p,1
45375,6953760,chichilandtap17p,1
45376,6953760,chichilandtap1_1p,1
45377,6953760,chichilandtap2p,1
45378,6953770,ihavealover1p,1
45379,6953775,breadloveanddreams1p,1
45380,6953775,comebackmister1p,3
45381,6953775,theinnocentman1p,2
45382,6953775,youcamefromthestars1p,2
45383,6953777,Selldon6p,1
45384,6953794,LYS005228795,1
45385,6953795,DP23_Anvap,1
45386,6953795,LYS005228795,1
45387,6953795,thespongebobsquarepantsmoviep,1
45388,6953796,LYS002171878,2
45389,6953796,LYS013133293,1
45390,6953797,LYS002171878,3
45391,6953799,faptvcomnguoitap117p,1
45392,6953799,mechongchangdautap1_1p,1
45393,6953805,casibichphuongp,2
45394,6953805,mechongchangdautap2p,1
45395,6953808,kungfuinstructorthep,1
45396,6953808,resistance_khangcup,1
45397,6953809,DP23_Anvap,1
45398,6953809,SuQuyenRuChetNguoi1p,1
45399,6953809,giadinhsongcamua1tap14p,1
45400,6953809,nhogapnganlannguyenphihungp,1
45401,6953810,6flingdragons1p,1
45402,6953810,LYS002171883,1
45403,6953810,LYS003482908,3
45404,6953810,LYS005228795,1
45405,6953810,mininijas16p,1
45406,6953810,mininijas2p,1
45407,6953812,LYS002171878,1
45408,6953812,LYS003482908,1
45409,6953812,LYS003582539,1
45410,6953812,LYS003683324,1
45411,6953812,LYS005228795,2
45412,6953812,Selldon78p,1
45413,6953812,adgeniusleetaebaek1p,1
45414,6953812,comebackmister1p,1
45415,6953812,doidoitap38p,1
45416,6953812,spiritstallionofthecimarronp,2
45417,6953813,thecriminalsp,1
45418,6953818,LYS005228795,2
45419,6953818,LYS012070285,1
45420,6953818,SuQuyenRuChetNguoi1p,1
45421,6953818,hoanganhgialaichuanbichovleaguep,1
45422,6953818,matnangoisaomua1tap1p,1
45423,6953818,tapchidanhthupeterschmeichelp,1
45424,6953823,KingsmanTheSecretServicep,1
45425,6953824,LYS012168337,1
45426,6953824,reno911miamip,1
45427,6953824,topsecret_nhiemvutoimatp,1
45428,6953827,wintersonata1p,1
45429,6953828,ThoiDaiHoangKimP4_1p,1
45430,6953828,mininijas21p,2
45431,6953829,sliver_latcatp,1
45432,6953836,LYS003482908,1
45433,6953836,LYS005228795,1
45434,6953836,thisisfootball4kp,1
45435,6953838,DP24_Nhungbonghongphiasaucactayvotp,1
45436,6953838,LYS003482908,1
45437,6953838,ThoiDaiHoangKimP4_1p,1
45438,6953838,houseoftrapsp,1
45439,6953838,lotxacp,1
45440,6953838,mrscop1p,1
45441,6953838,quybadiepvienp,2
45442,6953840,LYS003482908,1
45443,6953844,ThoiDaiHoangKimP4_1p,1
45444,6953846,LYS002171878,3
45445,6953846,LYS005228795,1
45446,6953846,LYS005271648,1
45447,6953846,LYS005294306,2
45448,6953846,LYS005334085,1
45449,6953847,DP25_Cauchuyenvechuyennhuonghoanhtranp,1
45450,6953847,agirlwhocanseesmell1p,1
45451,6953849,LYS002161371,4
45452,6953849,LYS002171878,3
45453,6953849,LYS005294306,1
45454,6953855,LYS003482908,2
45455,6953855,LYS005228795,2
45456,6953855,LYS012325580,1
45457,6953855,PhieuLuuCungCoMayThoiGian26p,1
45458,6953855,conairp,3
45459,6953855,hotface25p,1
45460,6953855,houseoftrapsp,1
45461,6953855,mininijas2p,1
45462,6953855,sliver_latcatp,1
45463,6953855,tap154songlaphainenp,1
45464,6953855,thorp,1
45465,6953855,withoutapaddle2p,1
45466,6953856,bigbossp,3
45467,6953864,LYS002161371,2
45468,6953864,LYS002171878,5
45469,6953864,sieusaotainangnhi1_2p,1
45470,6953867,DP24_Nhungbonghongphiasaucactayvotp,1
45471,6953867,KingsmanTheSecretServicep,1
45472,6953867,LYS002161371,6
45473,6953867,LYS002171878,1
45474,6953867,LYS002171883,2
45475,6953867,LYS005294306,1
45476,6953867,LYS005334085,2
45477,6953867,haveswordwilltravelp,1
45478,6953869,6flingdragons1p,1
45479,6953869,DP23_Anvap,1
45480,6953869,sliver_latcatp,2
45481,6953878,LYS005294306,4
45482,6953879,LYS011949341,1
45483,6953880,LYS003482908,2
45484,6953880,LYS005228795,2
45485,6953880,bachngocduong1p,1
45486,6953880,gioithieuonfuturep,1
45487,6953880,phienbanhoanhaotap7p,1
45488,6953882,LYS005271648,1
45489,6953882,flyhighp,1
45490,6953882,heroesoftheeastp,1
45491,6953882,mechongchangdautap1_1p,1
45492,6953882,mrscop1p,1
45493,6953882,ohlalacouple1p,1
45494,6953882,timthaygiaie_1p,1
45495,6953882,untouchablesthe_khongthemuachuocp,1
45496,6953883,LYS013991724,1
45497,6953883,mrscop1p,1
45498,6953883,phantichtrandaugiuavietnamafghanistanp,1
45499,6953884,LYS003482908,1
45500,6953885,thienduongamthucmua1tap13p,1
45501,6953895,LYS003482908,3
45502,6953895,LYS003683324,1
45503,6953895,PhieuLuuCungCoMayThoiGian14p,2
45504,6953895,PhieuLuuCungCoMayThoiGian25p,2
45505,6953895,Selldon45p,1
45506,6953895,ThoiDaiHoangKimP3_1p,1
45507,6953895,danongsau5pm33p,1
45508,6953895,kidwiththegoldenarmthep,1
45509,6953895,lequocvuongp,1
45510,6953895,mininijas17p,1
45511,6953895,thebladeandpetal1p,2
45512,6953895,xucxacluclacmuavongp,1
45513,6953905,tapchiclbvidaimanchesterunited_1p,2
45514,6953921,aweekofromance1p,1
45515,6953921,buongianbanlanp,1
45516,6953921,hotgirlcafe35p,1
45517,6953921,thequeenofthesouth1p,1
45518,6953948,LYS011972181,1
45519,6953948,LYS012130974,2
45520,6953948,LYS012205745,1
45521,6953948,LYS012312302,1
45522,6953948,danongsau5pm37p,1
45523,6953948,hitcherp,1
45524,6953948,ironbodyguardp,1
45525,6953948,lequocvuongp,1
45526,6953948,sliver_latcatp,1
45527,6953948,therockp,1
45528,6953953,thespongebobsquarepantsmoviep,2
45529,6953953,thorp,3
45530,6953969,LYS003482908,1
45531,6953976,LYS013092057,1
45532,6953976,LYS013092360,1
45533,6953976,LYS014287937,1
45534,6953976,TamCaSieuDang22p,1
45535,6953976,TamCaSieuDang23p,1
45536,6953976,TamCaSieuDang26p,2
45537,6953976,huyenthoaieplsolcampbellp,1
45538,6953976,mininijas11p,1
45539,6953976,mininijas13p,1
45540,6953976,mininijas15p,2
45541,6953976,mininijas18p,1
45542,6953976,mininijas19p,1
45543,6953976,mininijas20p,1
45544,6953976,mininijas26p,1
45545,6953976,phantichtrandaugiuavietnamjordanp,1
45546,6953977,thorp,2
45547,6953977,whatsonso2p,1
45548,6953989,SuQuyenRuChetNguoi1p,2
45549,6953989,buongianbanlanp,1
45550,6953989,chieucuoinamp,1
45551,6953989,mechongchangdautap1_1p,1
45552,6953989,migotap14p,1
45553,6953989,sukhacnhautruocvasaukhicuoip,1
45554,6953991,tapchiclbvidaiarsenal_1p,1
45555,6953999,LYS005334085,1
45556,6953999,catvsratp,1
45557,6953999,cauthucoiqcaop,1
45558,6953999,houseoftrapsp,3
45559,6954006,fanhammocuongnhietp,1
45560,6954009,Migotap8p,1
45561,6954009,ambitiouskungfugirlp,1
45562,6954009,dejavup,1
45563,6954009,kungfuinstructorthep,1
45564,6954009,sieusaotainangnhi13p,1
45565,6954009,thequeenofthesouth1p,1
45566,6954009,thuthachduongphoso18p,1
45567,6954009,vietnam4kp,1
45568,6954010,LYS013064770,1
45569,6954013,DP23_Anvap,2
45570,6954013,topsecret_nhiemvutoimatp,1
45571,6954014,howtopickgirlsupp,1
45572,6954017,LYS012325588,1
45573,6954017,LYS012671770,1
45574,6954017,NhungNguoiBanThongThaiP165p,1
45575,6954017,ironbodyguardp,1
45576,6954017,mininijas21p,1
45577,6954017,tap154songlaphainenp,1
45578,6954018,drdimensionpants1p,1
45579,6954026,LYS002161371,1
45580,6954026,LYS002171878,1
45581,6954026,LYS005294306,2
45582,6954026,LYS005334085,3
45583,6954026,rastamouse26p,1
45584,6954027,taken3p,1
45585,6954028,GolfingWorld15p,1
45586,6954028,LYS002161371,3
45587,6954028,LYS002171878,11
45588,6954028,LYS002171883,9
45589,6954028,LYS005228795,1
45590,6954028,LYS005294306,1
45591,6954028,LYS005334085,1
45592,6954028,LYS012154546,1
45593,6954028,LYS013042742,1
45594,6954028,LYS013042750,2
45595,6954028,golfernuquyenrup,1
45596,6954028,ironmanp,3
45597,6954028,taken3p,2
45598,6954028,tapgolftrongphongp,1
45599,6954028,thequeenofthesouth1p,14
45600,6954029,ThoiDaiHoangKimP3_1p,1
45601,6954029,mechongchangdautap1_1p,1
45602,6954036,LYS003482908,1
45603,6954036,hongkongplayboysp,1
45604,6954037,mechongchangdautap1_1p,1
45605,6954043,heavenswordanddragonsabre2p,1
45606,6954045,LYS013841826,1
45607,6954045,LYS014118384,1
45608,6954045,TamCaSieuDang12p,1
45609,6954045,bachngocduong1p,1
45610,6954045,bethichthethaoso1p,1
45611,6954045,big10p,2
45612,6954045,big11p,1
45613,6954045,big12p,2
45614,6954045,big13p,1
45615,6954045,big15p,1
45616,6954045,big16p,2
45617,6954045,big1p,2
45618,6954045,big2p,3
45619,6954045,big3p,1
45620,6954045,big4p,2
45621,6954045,big5p,1
45622,6954045,big6p,2
45623,6954045,big7p,4
45624,6954045,big8p,2
45625,6954045,big9p,2
45626,6954045,chuottromtrungp,1
45627,6954045,iris15p,1
45628,6954045,iris17p,1
45629,6954045,iris18p,1
45630,6954045,iris19p,1
45631,6954045,iris1p,1
45632,6954045,iris2p,1
45633,6954045,iris3p,1
45634,6954045,iris4p,1
45635,6954045,iris5p,1
45636,6954045,iris6p,1
45637,6954045,iris7p,1
45638,6954045,mininijas10p,1
45639,6954045,mininijas11p,3
45640,6954045,mininijas14p,1
45641,6954045,mininijas1p,5
45642,6954045,mininijas20p,1
45643,6954045,mininijas21p,1
45644,6954045,mininijas22p,1
45645,6954045,mininijas25p,1
45646,6954045,mininijas2p,1
45647,6954045,mininijas3p,1
45648,6954045,muaxuanoi_1p,1
45649,6954045,nghetactuongsondongp,1
45650,6954045,nhunguocmo_1p,1
45651,6954045,ohlalacouple10p,2
45652,6954045,ohlalacouple11p,1
45653,6954045,ohlalacouple12p,3
45654,6954045,ohlalacouple13p,2
45655,6954045,ohlalacouple14p,2
45656,6954045,ohlalacouple15p,2
45657,6954045,ohlalacouple16p,2
45658,6954045,ohlalacouple17p,2
45659,6954045,ohlalacouple18p,3
45660,6954045,ohlalacouple1p,3
45661,6954045,ohlalacouple2p,3
45662,6954045,ohlalacouple3p,3
45663,6954045,ohlalacouple6p,2
45664,6954045,ohlalacouple8p,1
45665,6954045,ohlalacouple9p,1
45666,6954045,papamama10p,2
45667,6954045,sieusaotainangnhi11_lep,1
45668,6954045,theprincewhoturnsintoafrog1p,1
45669,6954045,thequeenofthesouth1p,2
45670,6954045,xucxacluclacnhathietkethoitrangp,1
45671,6954046,DP19_CauchuyenvePenaltyp,1
45672,6954046,DP24_Nhungbonghongphiasaucactayvotp,1
45673,6954053,frightnightp,2
45674,6954053,mininijas16p,1
45675,6954053,nucuoicuanangtankhanhp,1
45676,6954056,6flingdragons1p,2
45677,6954056,songlamngheanchuanbichovleaguep,1
45678,6954056,untouchablesthe_khongthemuachuocp,2
45679,6954059,nguyenhongsonp,1
45680,6954059,wildromance1p,1
45681,6954061,DP24_Nhungbonghongphiasaucactayvotp,1
45682,6954061,landofthedeadp,3
45683,6954061,tapchiclbvidaibarcelona_2p,1
45684,6954063,sacmaukhonggianso2p,2
45685,6954068,PhieuLuuCungCoMayThoiGian14p,2
45686,6954068,chichilandtap18p,1
45687,6954068,dothihangp,1
45688,6954068,drdimensionpants14p,1
45689,6954068,sieusaotainangnhi1_2p,1
45690,6954069,drdimensionpants1p,2
45691,6954069,mininijas14p,2
45692,6954069,mininijas16p,1
45693,6954070,6flingdragons1p,1
45694,6954071,DP24_Nhungbonghongphiasaucactayvotp,2
45695,6954076,LYS005228795,1
45696,6954078,thienduongamthucmua2tap14p,1
45697,6954081,6flingdragons1p,1
45698,6954081,LYS002171878,1
45699,6954081,LYS003482908,1
45700,6954081,LYS003582539,2
45701,6954081,LYS003683324,1
45702,6954081,LYS005228795,3
45703,6954081,LYS008644232,1
45704,6954081,LYS013453307,1
45705,6954081,drdimensionpants18p,1
45706,6954081,drdimensionpants4p,1
45707,6954081,drdimensionpants6p,1
45708,6954081,killerconstablep,1
45709,6954081,mininijas17p,1
45710,6954081,resistance_khangcup,1
45711,6954081,tap146cauberungxanhp,1
45712,6954083,LYS002161371,2
45713,6954083,LYS002171878,2
45714,6954083,LYS002171883,1
45715,6954083,LYS005228795,2
45716,6954083,LYS005334085,1
45717,6954083,LYS012671942,1
45718,6954083,bongdanghethuatdragonstallp,1
45719,6954083,drseusshortonhearsawhop,1
45720,6954083,flyingswordsofdragongatep,1
45721,6954083,gioithieuonfuturep,1
45722,6954083,lucasemily1p,1
45723,6954083,thegooddinosaurp,1
45724,6954085,LYS012700508,1
45725,6954085,SuQuyenRuChetNguoi1p,2
45726,6954085,taken3p,1
45727,6954085,thelxdsecretsoftherap,1
45728,6954085,thequeenofthesouth1p,1
45729,6954085,untouchablesthe_khongthemuachuocp,1
45730,6954085,yeumotminhanhlinhp,1
45731,6954092,LYS013991820,1
45732,6954093,LYS002161371,2
45733,6954093,LYS002171878,1
45734,6954093,LYS002171883,1
45735,6954098,flyingdaggerthep,2
45736,6954098,houseoftrapsp,1
45737,6954098,ihavealover1p,1
45738,6954100,LYS003582539,1
45739,6954100,hotface28p,1
45740,6954100,mrscop1p,1
45741,6954100,mrsdoubtfirep,1
45742,6954100,thachthucdanhhaimua3tap17gala3p,1
45743,6954112,LYS002161371,1
45744,6954112,LYS002171878,4
45745,6954112,LYS003482908,1
45746,6954112,LYS005334085,2
45747,6954114,killerconstablep,2
45748,6954114,kungfuinstructorthep,1
45749,6954119,LYS002171878,2
45750,6954119,LYS005228795,1
45751,6954122,1811acodeofsecrecyp,1
45752,6954122,360crossoverp,1
45753,6954122,LYS002171878,5
45754,6954122,LYS002171883,1
45755,6954122,LYS005294306,1
45756,6954122,huongvivietso22p,1
45757,6954122,nebietgichuatap260p,1
45758,6954122,nhungcauchuyendocdaoveibrahimovichp,1
45759,6954122,sacmaukhonggian40p,1
45760,6954122,sieusaotainangnhi1_2p,1
45761,6954122,sieusaotainangnhi2p,1
45762,6954122,spiritstallionofthecimarronp,2
45763,6954122,survivingchristmasp,1
45764,6954122,taptruyendop,1
45765,6954123,LYS003482908,2
45766,6954123,LYS005228795,1
45767,6954141,LYS005228795,1
45768,6954141,captainamericathefirstavengerp,1
45769,6954141,hongkongplayboysp,1
45770,6954143,thequeenofthesouth1p,1
45771,6954149,TCdvliverpoolvsmanchesterunitedp,2
45772,6954150,DP24_Nhungbonghongphiasaucactayvotp,1
45773,6954150,LYS002161371,9
45774,6954150,LYS002171878,1
45775,6954150,LYS002171883,3
45776,6954150,LYS003482908,2
45777,6954150,LYS005228795,1
45778,6954150,LYS005334085,1
45779,6954150,LYS012054547,1
45780,6954150,casanovap,1
45781,6954150,caulongcanmothocvienp,1
45782,6954150,doctorstranger15p,2
45783,6954150,doctorstranger17p,1
45784,6954150,howtopickgirlsupp,1
45785,6954150,iamnumberfourp,1
45786,6954150,nhungduongcongnongbongp,1
45787,6954150,novakdjokovicp,1
45788,6954150,smashnangcaop,2
45789,6954150,tapchiclbvidaibenfica_1p,1
45790,6954150,tapchidoituyenvidaibrazil19581962p,1
45791,6954150,thegooddinosaurp,1
45792,6954150,traitaynangcao_1p,1
45793,6954150,xucxacluclacmuavongp,1
45794,6954151,bietthupenseetap12p,3
45795,6954157,LYS002161371,3
45796,6954157,LYS002171878,2
45797,6954157,danongsau5pm35p,3
45798,6954159,ambitiouskungfugirlp,1
45799,6954159,houseoftrapsp,1
45800,6954159,invincibleshaolinp,1
45801,6954159,patriotgames_trochoiaiquocp,1
45802,6954160,3daystokillp,1
45803,6954160,LYS005228795,1
45804,6954160,taken3p,1
45805,6954162,20tuoivoimotdoichongp,1
45806,6954162,LYS003482908,2
45807,6954162,LYS005228795,2
45808,6954162,LYS012131576,1
45809,6954162,LYS012367602,1
45810,6954162,LYS012671662,1
45811,6954162,LYS012672338,2
45812,6954162,LYS013063387,1
45813,6954162,LYS014347718,1
45814,6954162,casibichphuongp,1
45815,6954162,dienvientrungdungp,1
45816,6954162,flyingguillotinethep,1
45817,6954162,frightnightp,2
45818,6954162,hayxemlanguyenphihungp,1
45819,6954162,invincibleshaolinp,1
45820,6954162,ironbodyguardp,1
45821,6954162,lecongvinhp,1
45822,6954162,nebietgichuatap241p,1
45823,6954162,nebietgichuatap4p,1
45824,6954162,nebietgichuatap5p,2
45825,6954162,nhungbachusexyp,1
45826,6954162,nhungnuhonrucrop,1
45827,6954162,sancochunhatso4p,1
45828,6954162,streetfoodhanoi4kp,1
45829,6954162,thienduongamthucmua1tap9p,1
45830,6954167,paycheckp,1
45831,6954167,sliver_latcatp,5
45832,6954167,wheninromep,2
45833,6954168,sliver_latcatp,1
45834,6954169,DP23_Anvap,2
45835,6954169,LYS002161371,4
